"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT27749-1","ACT27749-1","661",0.0821165277327377,3.28515433610975,0.882838134641411,0.00388454423596851,"control>transient>paraquat",0.882838134641411,1
"ACT29217-1","ACT29217-1","2137",0.06403654729319,0.487421661490737,0.88287007974043,0.00388454423596851,"control>transient>paraquat",0.88287007974043,1
"ACT27983-1","ACT27983-1","907",1.30618529160542,1.3218469716614,0.882902012293403,0.00386515486284889,"paraquat>control>transient",0.882902012293403,1
"ACT30458-1","ACT30458-1","3334",1.43272077914086,1.47642859342042,0.88293392815162,0.00386052275516771,"transient>paraquat>control",0.88293392815162,1
"ECBD_R0077-1","ECBD_R0077-1","3292",0.354709172904193,0.532714595510694,0.88296582703185,0.0038569459127627,"control>transient>paraquat",0.88296582703185,1
"ACT27843-1","ACT27843-1","756",0.355495257859787,0,0.882997708080347,0.00385645080266105,"control>transient>paraquat",0.882997708080347,1
"ACT30592-1","ACT30592-1","3469",1.4850735921214,0.785546019117725,0.883029573229014,0.00384914900243062,"transient>control>paraquat",0.883029573229014,1
"ACT28865-1","ACT28865-1","1797",1.5684433944266,0.895947306514368,0.883061420936051,0.00384737137513945,"paraquat>transient>control",0.883061420936051,1
"ACT28732-1","ACT28732-1","1664",1.19210512474195,1.42077948892287,0.883093252208729,0.00384206724147999,"control>paraquat>transient",0.883093252208729,1
"ACT27364-1","ACT27364-1","270",2.01987158631214,1.96641659887717,0.883125065860248,0.00384103029051361,"paraquat>control>transient",0.883125065860248,1
"ACT29443-1","ACT29443-1","2359",28.5859189217909,0.850976905644237,0.883156864331013,0.0038313705701544,"transient>paraquat>control",0.883156864331013,1
"ACT27956-1","ACT27956-1","877",2.29988381762399,1.12150083089093,0.883188650898259,0.00381010254388811,"transient>paraquat>control",0.883188650898259,1
"ACT29705-1","ACT29705-1","2608",0.280287688822084,1.41877240035642,0.883220420573336,0.00380661485045283,"control>transient>paraquat",0.883220420573336,1
"ACT30056-1","ACT30056-1","2948",1.34460816454172,1.39198594981968,0.883252173160573,0.00380387403872866,"control>transient>paraquat",0.883252173160573,1
"EBG00001118717-1","EBG00001118717-1","2331",0.107804121088282,1.66830041972602,0.883283909281661,0.00379897188560343,"control>paraquat=transient",0.883283909281661,1
"ACT27464-1","ACT27464-1","367",1.31577191739714,1.71820622440747,0.883315631267226,0.00378582210831417,"control>transient>paraquat",0.883315631267226,1
"ACT30312-1","ACT30312-1","3189",2.32153865676301,1.19123221255179,0.883347336970841,0.0037803581586263,"paraquat>transient>control",0.883347336970841,1
"ACT29087-1","ACT29087-1","2021",2.03236952760092,0.967293396172587,0.883379026262466,0.00377540626145666,"paraquat>control>transient",0.883379026262466,1
"ACT31169-1","ACT31169-1","4053",0.6979684930115,0.976900408677262,0.883410698574386,0.00377252636671995,"transient>paraquat>control",0.883410698574386,1
"ACT28344-1","ACT28344-1","1281",0.677604297457464,0.855316168987231,0.883442354959894,0.00376594347512852,"paraquat>control>transient",0.883442354959894,1
"ACT30247-1","ACT30247-1","3125",0.170275087965306,0,0.883473995887516,0.00375773806646376,"control>transient>paraquat",0.883473995887516,1
"ACT30301-1","ACT30301-1","3179",0.383856559847695,0.416792473190342,0.883505619977316,0.0037544998865783,"paraquat>transient>control",0.883505619977316,1
"ACT31152-1","ACT31152-1","4028",2.8735874998783,0.475330672185857,0.883537226912032,0.00375244389052623,"control>transient>paraquat",0.883537226912032,1
"ACT29119-1","ACT29119-1","2048",4.77731165327212,0.707604101749988,0.883568819726866,0.00373960975993625,"control>paraquat>transient",0.883568819726866,1
"ACT30857-1","ACT30857-1","3731",1.56282555277378,0.519794891410195,0.883600397344527,0.00373066284262466,"control>transient>paraquat",0.883600397344527,1
"ACT27513-1","ACT27513-1","415",1.42262989885681,0.970210860622122,0.883631958368582,0.00372674678033401,"control>paraquat>transient",0.883631958368582,1
"ACT29540-1","ACT29540-1","2451",4.26128748485405,0.863103691452882,0.883663502703021,0.00372322334845922,"control>paraquat>transient",0.883663502703021,1
"ACT31264-1","ACT31264-1","4156",1.08271475908062,0.170723290631076,0.883695029935813,0.00372122176226227,"paraquat>transient>control",0.883695029935813,1
"ACT29766-1","ACT29766-1","2671",0.214143261714052,0.365734540015094,0.883726542812429,0.00370946191743046,"control>paraquat>transient",0.883726542812429,1
"ACT29537-1","ACT29537-1","2448",3.1199807651761,0.478766152278636,0.883758042127563,0.00369490489667447,"control>paraquat>transient",0.883758042127563,1
"ACT30774-1","ACT30774-1","3652",0.544165243748358,0.112593942944922,0.883789527879454,0.00368039486421501,"control>paraquat>transient",0.883789527879454,1
"ACT30784-1","ACT30784-1","3662",5.27069203847874,0.653940943260057,0.883820996329041,0.00367929639781168,"paraquat>control>transient",0.883820996329041,1
"ACT28077-1","ACT28077-1","998",29.4429468495154,0.789421693016171,0.883852448599022,0.00367423394857198,"transient>control>paraquat",0.883852448599022,1
"ACT27111-1","ACT27111-1","30",0.627692108680504,0.458944215974422,0.883883884314048,0.00367056303719458,"paraquat>transient>control",0.883883884314048,1
"EBG00001118668-1","EBG00001118668-1","556",0.310694800679884,0.846811969263873,0.883915308956843,0.00364731912315161,"transient>control>paraquat",0.883915308956843,1
"ACT30127-1","ACT30127-1","3010",1.25009550254933,1.11377585300018,0.883946718424235,0.00363879777789762,"transient>control>paraquat",0.883946718424235,1
"ACT27129-1","ACT27129-1","48",2.17924651694792,0.752937323251214,0.883978110357078,0.00363877006590907,"transient>control>paraquat",0.883978110357078,1
"ACT27130-1","ACT27130-1","49",0.196838982021135,0,0.88400948476232,0.00363877006590907,"transient>control>paraquat",0.88400948476232,1
"ACT30187-1","ACT30187-1","3064",9.80442666792857,1.18785583833797,0.884040842280764,0.00363652665541545,"transient>control>paraquat",0.884040842280764,1
"ACT29606-1","ACT29606-1","2514",7.38884937118163,1.13675935510815,0.88407219267483,0.00359934538445433,"transient>control>paraquat",0.88407219267483,1
"ACT31021-1","ACT31021-1","3888",0.193121016529808,0.819766221040106,0.884103526907066,0.00359458476110102,"transient>control>paraquat",0.884103526907066,1
"ACT28962-1","ACT28962-1","1893",0.497414352624621,1.55438705427437,0.884134846150336,0.00358566672558785,"transient>control>paraquat",0.884134846150336,1
"ACT28658-1","ACT28658-1","1585",0.327794385470355,0.086662364372355,0.884166148402565,0.00358397510238254,"transient>control>paraquat",0.884166148402565,1
"ACT27763-1","ACT27763-1","677",1.784896857147,0.936621617457037,0.884197433916275,0.00358142840789496,"transient>control>paraquat",0.884197433916275,1
"ECBD_R0039-1","ECBD_R0039-1","1643",0.0611051858451628,0,0.884228703744051,0.00357515419545589,"transient>control>paraquat",0.884228703744051,1
"EBG00001118539-1","EBG00001118539-1","1644",0.116065411442894,0,0.88425995615131,0.00357515419545589,"transient>control>paraquat",0.88425995615131,1
"ACT30265-1","ACT30265-1","3143",0.802325124529303,0.694917090123513,0.884291191744364,0.0035730291924351,"control>transient>paraquat",0.884291191744364,1
"EBG00001118669-1","EBG00001118669-1","897",0.118607719135929,0,0.884322410354768,0.00357155968268706,"transient>control>paraquat",0.884322410354768,1
"ACT27674-1","ACT27674-1","593",0.0883651028141348,0,0.884353611893016,0.00357046272251015,"transient>control>paraquat",0.884353611893016,1
"ACT28500-1","ACT28500-1","1438",0.0405705587523165,0,0.884384796735077,0.00356806573985868,"transient>control>paraquat",0.884384796735077,1
"ACT28069-1","ACT28069-1","990",0.51890912749531,0.473371377217059,0.884415965203071,0.00356456082637336,"transient>control>paraquat",0.884415965203071,1
"ACT30918-1","ACT30918-1","3789",1.16420210671428,0.406975545988245,0.884447116335988,0.00356456082637336,"transient>control>paraquat",0.884447116335988,1
"ACT29604-1","ACT29604-1","2513",0.720874605384232,0.695859837679052,0.884478253100361,0.00355394221365094,"transient>control>paraquat",0.884478253100361,1
"ACT29667-1","ACT29667-1","2573",0.299331430798266,0,0.884509373000291,0.00355234695290789,"transient>paraquat>control",0.884509373000291,1
"ACT30148-1","ACT30148-1","3026",2.13895651319868,0.601281431059369,0.88454047564771,0.00355219893607533,"control>transient>paraquat",0.88454047564771,1
"ACT31276-1","ACT31276-1","4168",4.11484949000802,1.00745041400166,0.884571561142196,0.00355174420488105,"control>transient>paraquat",0.884571561142196,1
"ACT28012-1","ACT28012-1","936",48.9235767487242,1.58335803069223,0.884602632188938,0.00354159953859954,"control>paraquat>transient",0.884602632188938,1
"ACT27119-1","ACT27119-1","39",0.490355900677425,1.09167953535778,0.884633686065536,0.00354130430499352,"transient>control>paraquat",0.884633686065536,1
"ACT29871-1","ACT29871-1","2770",0.739290230943255,1.66348652382989,0.88466472378957,0.00353739424056653,"control>paraquat=transient",0.88466472378957,1
"ACT27139-1","ACT27139-1","59",0.539589880102695,1.76164792180832,0.88469574469251,0.00353594201589885,"transient>control>paraquat",0.88469574469251,1
"EBG00001118570-1","EBG00001118570-1","1937",0.24938383940316,7.522570729368,0.884726748438048,0.00353575264225745,"transient>control>paraquat",0.884726748438048,1
"ACT27365-1","ACT27365-1","271",0.55108589364488,0.960813556881114,0.884757737096548,0.00352814900923606,"transient>control>paraquat",0.884757737096548,1
"ECBD_R0038-1","ECBD_R0038-1","1639",7.63362781209556,1.00972361341435,0.884788708572538,0.00352814900923606,"transient>control>paraquat",0.884788708572538,1
"EBG00001118676-1","EBG00001118676-1","1640",3.49450904675115,0.463161627963626,0.884819662880304,0.00352814900923606,"transient>control>paraquat",0.884819662880304,1
"ACT31214-1","ACT31214-1","4096",0.355569921965112,0.42910441630683,0.88485060132418,0.00352349316885419,"control>transient>paraquat",0.88485060132418,1
"ACT29828-1","ACT29828-1","2728",0.547668339915406,0.362578070957734,0.884881523665964,0.00351974483827371,"control>paraquat>transient",0.884881523665964,1
"ACT28809-1","ACT28809-1","1740",0.589561116324801,1.12594851729849,0.884912429127616,0.00351885430536187,"control>paraquat=transient",0.884912429127616,1
"ACT30155-1","ACT30155-1","3032",1.1672621083383,0.788011906578922,0.884943317749075,0.00351787016368278,"transient>control>paraquat",0.884943317749075,1
"ACT29616-1","ACT29616-1","2522",0.315985677433839,0.93671594252457,0.884974190834499,0.00351222461543644,"control>paraquat>transient",0.884974190834499,1
"ACT27234-1","ACT27234-1","147",0.720453507854018,2.39534339970631,0.885005049331781,0.00350319998785016,"control>transient>paraquat",0.885005049331781,1
"ACT29015-1","ACT29015-1","1947",0.692228312299025,1.12423322629374,0.885035890756589,0.00350319998785016,"control>transient>paraquat",0.885035890756589,1
"ACT30325-1","ACT30325-1","3202",1.04937658983091,0.96664061632569,0.885066715807177,0.0035007263161123,"control>paraquat=transient",0.885066715807177,1
"ACT28449-1","ACT28449-1","1388",0.6166217502439,1.25144116986111,0.885097525295353,0.00349536545921521,"transient>paraquat>control",0.885097525295353,1
"ACT27981-1","ACT27981-1","905",0.11144033056368,0,0.885128319000836,0.00349084826863125,"transient>control>paraquat",0.885128319000836,1
"ECBD_R0089-1","ECBD_R0089-1","3875",0.212879380924915,1.20067628662368,0.885159096328872,0.00348853083735498,"transient>control>paraquat",0.885159096328872,1
"ACT29383-1","ACT29383-1","2297",0.241549559025169,3.21403056998777,0.885189857296561,0.00348620063729569,"control>transient>paraquat",0.885189857296561,1
"ACT29898-1","ACT29898-1","2788",0.730059145312208,0.810898563650769,0.885220602179474,0.00348292167503677,"control>paraquat=transient",0.885220602179474,1
"ACT30309-1","ACT30309-1","3186",0.569984613501423,0.936634833289804,0.885251330085643,0.00348292167503677,"control>paraquat=transient",0.885251330085643,1
"ACT28757-1","ACT28757-1","1689",1.40931330424969,0.761538874580772,0.885282043892699,0.00347254695130411,"control>transient>paraquat",0.885282043892699,1
"ACT30071-1","ACT30071-1","2964",3.43184967312,0.788232480001536,0.88531274074953,0.00347254695130411,"control>transient>paraquat",0.88531274074953,1
"ACT31202-1","ACT31202-1","4084",0.831499071156462,1.09498938514106,0.885343420670164,0.00347254695130411,"control>transient>paraquat",0.885343420670164,1
"ACT27446-1","ACT27446-1","349",10.9704549548283,0.928505305746899,0.885374086532754,0.00346216157811236,"transient>control>paraquat",0.885374086532754,1
"ACT28946-1","ACT28946-1","1877",0.139423262110206,0.430653312676661,0.885404736757739,0.00345754744736457,"transient>control>paraquat",0.885404736757739,1
"ACT30569-1","ACT30569-1","3448",0.148417409210002,0.774847935653296,0.885435370086238,0.00345754744736457,"transient>control>paraquat",0.885435370086238,1
"ACT27542-1","ACT27542-1","444",4.14915114600779,1.20830181075916,0.885465987143146,0.00345533039760813,"control>transient>paraquat",0.885465987143146,1
"ACT29924-1","ACT29924-1","2811",1.18581594615761,0.571381104687756,0.885496588543985,0.00345092781017471,"transient>control>paraquat",0.885496588543985,1
"ACT28832-1","ACT28832-1","1763",29.5885056993894,1.12041859684697,0.88552717481411,0.0034446646299898,"control>paraquat>transient",0.88552717481411,1
"ACT29413-1","ACT29413-1","2327",0.279299546246645,0.52242404265592,0.885557745630082,0.00343962157702279,"control>transient>paraquat",0.885557745630082,1
"ACT28615-1","ACT28615-1","1541",0.205904182818259,1.69809771373095,0.885588300098664,0.00343787001119246,"paraquat>control>transient",0.885588300098664,1
"ACT30332-1","ACT30332-1","3209",0.214829538446011,0.487808135967334,0.885618837808377,0.00343766280491778,"transient>paraquat>control",0.885618837808377,1
"ACT27678-1","ACT27678-1","597",0.431924702196102,1.57935764555746,0.885649360653248,0.00343062108419241,"control>paraquat=transient",0.885649360653248,1
"EBG00001118524-1","EBG00001118524-1","3818",1.39111636212324,0.38067019659843,0.885679867257626,0.00342862582926122,"paraquat>control>transient",0.885679867257626,1
"ACT27576-1","ACT27576-1","488",0.899123906016717,0.128636312524518,0.885710358418881,0.00342377925657599,"transient>control>paraquat",0.885710358418881,1
"ACT31035-1","ACT31035-1","3904",0.238921997023678,0.742186987917443,0.885740834327919,0.00341828450374496,"control>transient>paraquat",0.885740834327919,1
"ACT27173-1","ACT27173-1","91",0.548826301738427,1.63306784991682,0.885771293748306,0.00341733488088767,"transient>control>paraquat",0.885771293748306,1
"ACT30503-1","ACT30503-1","3380",2.3678479199171,0.531068197764171,0.885801737595354,0.00341310299779081,"control>transient>paraquat",0.885801737595354,1
"ACT28506-1","ACT28506-1","1444",1.91490577230507,0.551482505979253,0.885832164783168,0.00341287157301696,"paraquat>control>transient",0.885832164783168,1
"EBG00001118621-1","EBG00001118621-1","1652",30.6123186300503,0.978856557750253,0.885862575536443,0.00341187179279518,"control>paraquat=transient",0.885862575536443,1
"ACT31191-1","ACT31191-1","4073",40.7782859653598,1.07609916632399,0.885892970900531,0.00340711308823796,"paraquat>transient>control",0.885892970900531,1
"ACT27739-1","ACT27739-1","652",0.13444140999543,0,0.885923349792568,0.00340634651873492,"transient>paraquat>control",0.885923349792568,1
"ACT31014-1","ACT31014-1","3880",1.25693395115528,0.675253134422313,0.88595371277254,0.00340358820769994,"control>paraquat=transient",0.88595371277254,1
"ACT27098-1","ACT27098-1","17",4.18584774190009,0.742602490543682,0.885984060502219,0.00339846481802576,"paraquat>transient>control",0.885984060502219,1
"ACT29334-1","ACT29334-1","2247",3.20502832350988,2.31882514788405,0.886014396426777,0.00338082263367547,"control>paraquat=transient",0.886014396426777,1
"ACT28166-1","ACT28166-1","1104",0.341886297291081,1.75930715296589,0.886044716182802,0.0033791335967491,"control>paraquat>transient",0.886044716182802,1
"ACT31255-1","ACT31255-1","4147",1.07008240057821,0.604514959855369,0.886075021166157,0.00337239955275924,"paraquat>control>transient",0.886075021166157,1
"ACT28362-1","ACT28362-1","1299",0.726532052200947,0.983348929932005,0.886105309715009,0.00337177552432386,"control>paraquat=transient",0.886105309715009,1
"ACT30411-1","ACT30411-1","3279",0.60587602428917,1.43249143010925,0.886135583942991,0.00336348392293431,"control>paraquat>transient",0.886135583942991,1
"ACT27963-1","ACT27963-1","883",2.33169061026351,0.763716396564819,0.886165842591557,0.00335983149520681,"control>transient>paraquat",0.886165842591557,1
"ACT28103-1","ACT28103-1","1031",0.910586800732752,2.04574792186819,0.886196087064415,0.00335109805563611,"control>transient>paraquat",0.886196087064415,1
"ACT30912-1","ACT30912-1","3787",2.17196421877823,0.978648967719014,0.886226315709298,0.00334844453284706,"control>paraquat=transient",0.886226315709298,1
"ACT29447-1","ACT29447-1","2362",1.06176784689777,0.660721238592528,0.886256529309007,0.00334297735577332,"paraquat>transient>control",0.886256529309007,1
"ACT28533-1","ACT28533-1","1464",4.45104458001984,0.556002856481997,0.886286728242222,0.00333617085745024,"paraquat>control>transient",0.886286728242222,1
"ACT30054-1","ACT30054-1","2946",1.31637778077845,0.904687627828531,0.886316910771941,0.00333576057564794,"paraquat>control>transient",0.886316910771941,1
"EBG00001118640-1","EBG00001118640-1","875",1.40331967275462,1.41915784519957,0.886347076828674,0.00333565369945657,"control>paraquat=transient",0.886347076828674,1
"ACT27468-1","ACT27468-1","371",1.62376884734539,0.614596699393051,0.886377230813608,0.00331949229689366,"control>paraquat=transient",0.886377230813608,1
"ACT29018-1","ACT29018-1","1950",1.05282129061461,0.511280812661021,0.886407368320955,0.00331949229689366,"control>paraquat=transient",0.886407368320955,1
"ACT30019-1","ACT30019-1","2911",5.0411668446319,1.12827299625736,0.886437492543791,0.00330785187452187,"control>transient>paraquat",0.886437492543791,1
"ACT29914-1","ACT29914-1","2802",4.06734342441419,0.735848617266546,0.886467601612811,0.00330309670670181,"control>paraquat=transient",0.886467601612811,1
"ACT31108-1","ACT31108-1","3986",5.24190971723892,0.801305908783936,0.886497694242262,0.00330309670670181,"control>paraquat=transient",0.886497694242262,1
"ACT27338-1","ACT27338-1","246",4.56790390767316,0.76687679474826,0.88652777442611,0.00328851213891423,"control>paraquat=transient",0.88652777442611,1
"ACT29580-1","ACT29580-1","2490",3.87950942318344,0.553913310094745,0.886557838195124,0.00328851213891423,"control>paraquat=transient",0.886557838195124,1
"ACT27439-1","ACT27439-1","342",5.48578130211858,1.0113720706418,0.886587887370561,0.00328188465350814,"control>paraquat=transient",0.886587887370561,1
"EBG00001118533-1","EBG00001118533-1","2890",1.78922944124151,0.725567533199572,0.886617920157028,0.00328188465350814,"control>paraquat=transient",0.886617920157028,1
"ECBD_R0066-1","ECBD_R0066-1","2891",3.42212749487876,0.650208478847292,0.88664793656793,0.00328188465350814,"control>paraquat=transient",0.88664793656793,1
"ACT30125-1","ACT30125-1","3008",0.215421335834841,0.195001173750249,0.886677937437208,0.00327887405142209,"control>paraquat=transient",0.886677937437208,1
"EBG00001118597-1","EBG00001118597-1","183",2.33691610358479,0.624517192191549,0.886707923182216,0.0032743783839401,"control>paraquat=transient",0.886707923182216,1
"EBG00001118554-1","EBG00001118554-1","1019",7.11608087767765,0.489492540227024,0.88673789259067,0.0032743783839401,"control>paraquat=transient",0.88673789259067,1
"ECBD_R0023-1","ECBD_R0023-1","1020",4.97364548932002,0.915585379630536,0.886767845675916,0.0032743783839401,"control>paraquat=transient",0.886767845675916,1
"ACT29200-1","ACT29200-1","2123",22.7168395810007,1.08048815321263,0.886797783921328,0.00326897892595391,"control>paraquat=transient",0.886797783921328,1
"EBG00001118545-1","EBG00001118545-1","1911",27.8926203301456,1.01655737167026,0.886827706626719,0.00326619647375703,"paraquat>control>transient",0.886827706626719,1
"ACT27327-1","ACT27327-1","235",7.07545310335031,0.969068022969375,0.886857614197092,0.00326197225196308,"control>paraquat=transient",0.886857614197092,1
"ACT27553-1","ACT27553-1","465",2.61289762105518,0.606822748531147,0.886887505495664,0.00326197225196308,"control>paraquat=transient",0.886887505495664,1
"ACT30663-1","ACT30663-1","3543",1.12772925479988,0.640136370525402,0.886917380535711,0.00326197225196308,"control>paraquat=transient",0.886917380535711,1
"ACT30985-1","ACT30985-1","3848",5.64786007997558,0.675730376306565,0.886947239330494,0.00326197225196308,"control>paraquat=transient",0.886947239330494,1
"ACT29754-1","ACT29754-1","2659",11.1771331754177,0.666443564776837,0.886977081933494,0.00326182423304448,"transient>control>paraquat",0.886977081933494,1
"ACT29098-1","ACT29098-1","2031",2.5755827022821,1.35136454650417,0.8870069083214,0.00326181057298352,"paraquat>control>transient",0.8870069083214,1
"ACT27315-1","ACT27315-1","223",5.27886954525341,0.861398810913582,0.887036720347452,0.00325502377988292,"control>paraquat=transient",0.887036720347452,1
"ACT27765-1","ACT27765-1","679",6.37628184723082,0.63785852428861,0.887066517757823,0.00324921466912746,"control>paraquat=transient",0.887066517757823,1
"ACT28515-1","ACT28515-1","1451",0.873277561589771,0.841149645089313,0.887096298987139,0.00324921466912746,"control>paraquat=transient",0.887096298987139,1
"ACT28642-1","ACT28642-1","1571",1.26085328117577,0.535282960886979,0.887126064048579,0.00324921466912746,"control>paraquat=transient",0.887126064048579,1
"ACT28670-1","ACT28670-1","1593",0.301317452791998,0.364921063608362,0.887155812955304,0.00324921466912746,"control>paraquat=transient",0.887155812955304,1
"ACT28147-1","ACT28147-1","1077",0.636960661599962,0.540953871171913,0.887185545949948,0.0032483687879266,"paraquat>control>transient",0.887185545949948,1
"ACT28950-1","ACT28950-1","1881",2.33961168615351,0.716175330461284,0.887215263238082,0.00324681269835325,"control>paraquat>transient",0.887215263238082,1
"ACT28648-1","ACT28648-1","1577",1.87695358993837,0.449712506414866,0.887244965865381,0.00324144728268038,"control>transient>paraquat",0.887244965865381,1
"ACT28886-1","ACT28886-1","1818",3.89668502001496,0.720767468659948,0.887274652791334,0.00323996429642941,"transient>control>paraquat",0.887274652791334,1
"ACT30715-1","ACT30715-1","3594",2.77224850339603,1.01627283433662,0.887304325291539,0.00323382144916288,"control>paraquat=transient",0.887304325291539,1
"ACT27967-1","ACT27967-1","887",0.422955684057085,0.545738746594313,0.887333981853732,0.00323330365549821,"control>paraquat=transient",0.887333981853732,1
"ACT28142-1","ACT28142-1","1072",0.12928634419207,1.10478108076419,0.887363623141563,0.0032303834731805,"control>transient>paraquat",0.887363623141563,1
"ACT29017-1","ACT29017-1","1949",0.219522870855322,0.443084983351094,0.88739324905302,0.00322788584960911,"control>paraquat=transient",0.88739324905302,1
"ACT29876-1","ACT29876-1","2774",0.212148706463436,0.678798046665404,0.887422858924459,0.00322788584960911,"control>paraquat=transient",0.887422858924459,1
"ACT31054-1","ACT31054-1","3934",0.766047893595906,3.52963852350128,0.887452452768905,0.00322788584960911,"control>paraquat=transient",0.887452452768905,1
"ACT28019-1","ACT28019-1","942",0.936998589833443,0.723643954748092,0.88748203110274,0.00322602537559647,"paraquat>control>transient",0.88748203110274,1
"ACT27758-1","ACT27758-1","670",4.2587604519968,0.640300901296508,0.887511596675887,0.00321404497331919,"transient>control>paraquat",0.887511596675887,1
"ACT28431-1","ACT28431-1","1370",2.19156072416795,0.787166857143177,0.887541148264513,0.00320662858605264,"transient>control>paraquat",0.887541148264513,1
"ACT29879-1","ACT29879-1","2776",0.946277657983715,0.608208590247493,0.88757068787805,0.00319182126214811,"control>paraquat=transient",0.88757068787805,1
"ACT30801-1","ACT30801-1","3680",0.545981981019594,1.12302088287042,0.887600214982195,0.00317902678421398,"transient>paraquat>control",0.887600214982195,1
"ACT28980-1","ACT28980-1","1912",0.337942572064644,0.371511714168506,0.887629726552198,0.00317746443602224,"paraquat>transient>control",0.887629726552198,1
"ACT30179-1","ACT30179-1","3056",0.357638817703892,0.458579825045189,0.887659223896322,0.00317110550064682,"control>transient>paraquat",0.887659223896322,1
"ACT28953-1","ACT28953-1","1884",0.118455422670038,0,0.88768870601495,0.0031684908240793,"transient>paraquat>control",0.88768870601495,1
"ACT29494-1","ACT29494-1","2404",0.232811702298184,0,0.887718172319817,0.00316810075859111,"transient>control>paraquat",0.887718172319817,1
"ACT28190-1","ACT28190-1","1129",0.328356252637507,0.644866028774592,0.887747623234398,0.00316618915591225,"paraquat>control>transient",0.887747623234398,1
"ACT28675-1","ACT28675-1","1598",3.79530268268386,0.611570865698957,0.887777058564868,0.00316504204530975,"control>transient>paraquat",0.887777058564868,1
"ACT31045-1","ACT31045-1","3924",0.744100716257819,0.805036449451589,0.887806484424476,0.00314127986933821,"control>transient>paraquat",0.887806484424476,1
"ACT29059-1","ACT29059-1","1993",1.85362287869553,0.622082384975401,0.887835895606018,0.00313685441739259,"control>paraquat>transient",0.887835895606018,1
"ACT27569-1","ACT27569-1","481",1.73457584264327,0.617445334985289,0.887865294754004,0.00312266451267648,"paraquat>control>transient",0.887865294754004,1
"ACT28336-1","ACT28336-1","1269",4.4587796249089,0.604729613750384,0.887894678614172,0.00312058402467556,"control>transient>paraquat",0.887894678614172,1
"EBG00001118589-1","EBG00001118589-1","2070",0.203138926429083,0,0.887924048126974,0.00311505937609016,"paraquat>control>transient",0.887924048126974,1
"ACT30026-1","ACT30026-1","2918",0.0972786003277166,1.83403695291181,0.887953401855049,0.00311491325767495,"paraquat>transient>control",0.887953401855049,1
"ACT27353-1","ACT27353-1","260",22.9670323109045,1.26545254683074,0.8879827471518,0.00308751130833383,"control>paraquat>transient",0.8879827471518,1
"ACT27241-1","ACT27241-1","153",76.6845278075724,1.03054412448846,0.888012079713661,0.00307611809569768,"control>transient>paraquat",0.888012079713661,1
"ACT28537-1","ACT28537-1","1468",1.19074310965337,1.28916751437108,0.888041399415679,0.00306522729239608,"paraquat>control>transient",0.888041399415679,1
"ACT31153-1","ACT31153-1","4030",23.1155293180785,0.508777287327308,0.88807070515907,0.00305845814084963,"control>transient>paraquat",0.88807070515907,1
"ACT31281-1","ACT31281-1","4174",0.456540665576679,0.873905571609089,0.888099997149345,0.00305096699025215,"transient>control>paraquat",0.888099997149345,1
"ACT28686-1","ACT28686-1","1609",3.59210201397818,0.802734650562247,0.88812927344642,0.00305073032744825,"control>paraquat>transient",0.88812927344642,1
"ACT28983-1","ACT28983-1","1915",9.44735481073547,0.655863978855604,0.888158535804869,0.00304401547966194,"control>paraquat>transient",0.888158535804869,1
"ACT28875-1","ACT28875-1","1807",7.71694408956364,0.649636657557459,0.888187783739939,0.00303914573612298,"transient>control>paraquat",0.888187783739939,1
"ACT29508-1","ACT29508-1","2418",19.1427091302339,1.17305167879754,0.888217019186194,0.00302712074553176,"transient>control>paraquat",0.888217019186194,1
"ACT29066-1","ACT29066-1","2000",3.578723763405,0.787974940085132,0.888246244034346,0.0030080959911964,"transient>paraquat>control",0.888246244034346,1
"ACT28345-1","ACT28345-1","1282",9.09911103904439,0.627089218074129,0.888275454403522,0.00300355152320806,"control>paraquat>transient",0.888275454403522,1
"ACT28463-1","ACT28463-1","1401",4.69714293873924,0.821033019569395,0.888304656634871,0.00297543605370375,"paraquat>control>transient",0.888304656634871,1
"ACT28410-1","ACT28410-1","1349",5.24413397956901,0.873112576352914,0.88833384327737,0.00297510005596821,"control>transient>paraquat",0.88833384327737,1
"ACT27268-1","ACT27268-1","177",10.5051307388287,0.64226081266046,0.888363019327138,0.00295619528788022,"control>paraquat>transient",0.888363019327138,1
"ACT30599-1","ACT30599-1","3477",1.35493172199433,1.10194810441622,0.888392179921503,0.00295544547193086,"paraquat>control>transient",0.888392179921503,1
"ACT27422-1","ACT27422-1","328",0.859963981491952,0.460143445066174,0.888421325778765,0.00295206420682468,"control>transient>paraquat",0.888421325778765,1
"ACT29138-1","ACT29138-1","2065",0.221614569755175,0.997091960133267,0.888450456866276,0.00294884889176118,"control>transient>paraquat",0.888450456866276,1
"ACT31194-1","ACT31194-1","4076",1.18094031896336,1.21977368992772,0.888479573512519,0.00294445264930481,"control>transient>paraquat",0.888479573512519,1
"ACT28115-1","ACT28115-1","1043",3.47169839459985,0.869367906640918,0.888508682558328,0.00291457657170086,"control>paraquat>transient",0.888508682558328,1
"ACT30130-1","ACT30130-1","3012",1.78566040001689,0.413209001139551,0.888537778079133,0.00290683380037453,"paraquat>transient>control",0.888537778079133,1
"ACT29264-1","ACT29264-1","2186",2.36482931224061,0.601918412280309,0.888566858523943,0.00290492144372025,"transient>paraquat>control",0.888566858523943,1
