"","geneID","order","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACT28080-1","ACT28080-1",1001,0.64476257019305,0.272624591714585,0.933137462730692,0.778705712641418,0.677495169379601,NA
"ACT28081-1","ACT28081-1",1002,0.407719554072104,-0.704702462430176,1.12199312194247,1.09838728606714,0.57741522549951,NA
"ACT28082-1","ACT28082-1",1003,0.484618207331763,0.81120006128281,1.25802039434082,0.424034322676071,0.80895081476899,NA
"ACT28083-1","ACT28083-1",1004,0.388336262627219,1.37218073128236,1.16565399167755,2.38932926440594,0.302805488365105,NA
"ACT28085-1","ACT28085-1",1006,0.879699822251692,0.199449230657587,1.06565807728058,3.58267185859381,0.166737271606142,NA
"ACT28086-1","ACT28086-1",1007,0.253538825672907,0.155630081827015,1.67423187167013,-0.217672924760002,1,NA
"ACT28087-1","ACT28087-1",1008,0.0947576443509337,0.324858043216062,3.04999749667427,-0.63391866270057,1,NA
"ACT28088-1","ACT28088-1",1009,0.0947576443509337,0.324858043216062,3.04999749667427,-0.63391866270057,1,NA
"ACT28089-1","ACT28089-1",1010,0.0548003515554705,1.09833933448929,3.40394888231518,-0.855179935167058,1,NA
"ACT28093-1","ACT28093-1",1014,0.55514536371651,1.53094918808541,1.06905606988487,2.01603464781874,0.364941824180643,NA
"EBG00001118726-1","EBG00001118726-1",1017,0.0869131401488849,0.731438534840919,2.49923613614918,-0.954162424176879,1,NA
"ECBD_R0022-1","ECBD_R0022-1",1018,0.202151837895773,0.168958292145789,1.56862213061692,0.329381698890746,0.848155871419299,NA
"EBG00001118554-1","EBG00001118554-1",1019,0.0341258043011453,0.607440636996591,3.70908849316706,-0.99450951310437,1,NA
"ECBD_R0023-1","ECBD_R0023-1",1020,0.0341258043011453,0.607440636996591,3.70908849316706,-0.99450951310437,1,NA
"EBG00001118734-1","EBG00001118734-1",1021,0.175516454519884,2.57301682759333,3.38188013816323,0.356422942365601,0.836765452997276,NA
"ECBD_R0024-1","ECBD_R0024-1",1022,0.175516454519884,2.57301682759333,3.38188013816323,0.356422942365601,0.836765452997276,NA
"ACT28096-1","ACT28096-1",1023,0.167567511590933,2.74543229287453,2.61989557155526,0.446964280479445,0.799729174711399,NA
"ACT28097-1","ACT28097-1",1024,0.0967777554715284,-0.394093909993573,2.98611811755155,-0.488220046422974,1,NA
"EBG00001118713-1","EBG00001118713-1",1026,0.894870393311113,-0.725471993081178,0.841246550586461,3.08687726334123,0.213645189771722,NA
"ACT28100-1","ACT28100-1",1028,0.659897127004032,-0.0317845834400841,1.08186309117829,0.665698303372579,0.716878325886345,NA
"ACT28104-1","ACT28104-1",1032,0.928008440831819,-0.0643394346319282,0.879349387719128,0.896258777517353,0.638822022295802,NA
"ACT28107-1","ACT28107-1",1035,0.664012614559682,1.65491551461796,1.40863296154255,3.64376974189489,0.161720640940021,NA
"ACT28111-1","ACT28111-1",1039,0.561712481597269,-0.556959300112531,1.05779343206311,0.442258976444577,0.801612874143467,NA
"ACT28122-1","ACT28122-1",1050,0.737355758412676,-0.265017600235573,0.951251955180036,0.108434348103614,0.947226371173413,NA
"ACT28123-1","ACT28123-1",1051,0.679955627566245,0.294228267298685,1.02062965914653,0.565158838057435,0.753836770597757,NA
"ACT28126-1","ACT28126-1",1054,0.335804566077024,1.97281109568634,1.85809620552273,3.19421631498337,0.202481215947396,NA
"ACT28129-1","ACT28129-1",1057,0.567835758307752,-1.58143346559444,1.06446425786186,6.11753141604095,0.0469456040569915,NA
"ACT28130-1","ACT28130-1",1058,0.257502628880997,-0.512708121448232,1.4778836779392,0.351205814693937,0.838951058503431,NA
"ACT28144-1","ACT28144-1",1074,0.68476925062566,-0.319043240091701,0.876852324489691,1.86491490688877,0.393585303391944,NA
"ACT28150-1","ACT28150-1",1080,0.565536643532523,-1.59582194519507,1.17960906175628,3.98614631779244,0.136275983518699,NA
"ECBD_R0027-1","ECBD_R0027-1",1091,0.0776731276385372,-0.197059085309632,3.05578121667995,-0.565455988615625,1,NA
"EBG00001118567-1","EBG00001118567-1",1095,0.230870076498727,1.38983181006141,2.17353994726631,-0.180759587554181,1,NA
"ECBD_R0029-1","ECBD_R0029-1",1096,0.147826328594169,0.829880735124748,2.26455828588837,-0.811532823741182,1,NA
"ACT28163-1","ACT28163-1",1101,0.518439973315617,-0.770868640018127,1.20116957537075,0.872815002664851,0.646354282031068,NA
"ACT28167-1","ACT28167-1",1105,0.429145192671539,-0.79043310173981,1.34520394789823,1.11400906997736,0.572922665849824,NA
"ACT28168-1","ACT28168-1",1106,0.381656485614781,1.03919279199755,1.42895652171912,2.66993662825606,0.26316651398439,NA
"ACT28169-1","ACT28169-1",1107,0.569467309935417,0.906493256274039,0.956812066405612,0.812987191399323,0.665981360747062,NA
"ACT28185-1","ACT28185-1",1124,0.525329744174447,0.285507790342157,1.15594400612394,2.24327056959189,0.325746670259556,NA
"ACT28191-1","ACT28191-1",1130,0.83454065078162,-0.037539776986798,0.779134499657213,2.90926638033369,0.233485993153558,NA
"ACT28192-1","ACT28192-1",1131,0.829430904878572,0.353499037365482,1.0596463727327,0.841468613348006,0.656564523048673,NA
"ACT28202-1","ACT28202-1",1143,0.499773974476805,-0.20712599652629,1.29912757465199,1.04665992294662,0.59254411000783,NA
"ACT28203-1","ACT28203-1",1144,0.347629091462479,-1.13463771678311,1.55620161041403,1.5978632684624,0.449809268326018,NA
"ACT28204-1","ACT28204-1",1145,0.480724074655588,-0.00791776654340027,1.07865474326299,2.04461366853344,0.359764066121504,NA
"ACT28205-1","ACT28205-1",1146,0.38654919850457,-0.440403192918135,1.23063462413617,0.551103181205967,0.759153265909009,NA
"ACT28206-1","ACT28206-1",1147,0.865935158016558,2.85304278316849,1.23652104426866,12.907766957563,0.00157439614726652,NA
"ACT28207-1","ACT28207-1",1148,0.0435547630119138,0.388671310353785,3.70446257401512,-0.864431149356623,1,NA
"ACT28210-1","ACT28210-1",1151,0.176008109908144,0.625295056927019,2.09439501015695,0.141375627619897,0.931752727061836,NA
"ACT28211-1","ACT28211-1",1152,0.24385785144465,-0.520412531131978,1.64233812984239,0.324878093443889,0.850067903071563,NA
"ACT28213-1","ACT28213-1",1153,0.85274891190296,1.46312421083102,0.909964105833268,2.82786791201356,0.243184720925205,NA
"ACT28216-1","ACT28216-1",1156,0.466101573221837,1.81318071251958,1.13033051574438,2.26916441031157,0.321556437895932,NA
"ACT28234-1","ACT28234-1",1176,0.21927183628391,1.08407285085723,2.05998463513693,0.27981777252776,0.86943744948435,NA
"ACT28247-1","ACT28247-1",1190,0.781952954858261,0.529759040111785,1.4134718110046,12.0993578783885,0.0023586191451032,NA
"ACT28254-1","ACT28254-1",1195,0.831010530401622,-0.319040109199274,0.827419438057349,1.27617146496915,0.528302769528769,NA
"ACT28261-1","ACT28261-1",1202,0.666845507609172,-0.311584432595837,1.35806235802349,7.94978457896827,0.0187813243318744,NA
"ACT28264-1","ACT28264-1",1205,0.120446992560961,-0.0275287452900212,2.36346935839384,-0.44606945583083,1,NA
"ACT28265-1","ACT28265-1",1206,0.480726581431882,-0.0985298233126292,1.14530053757716,0.304089007359821,0.858950053452264,NA
"ACT28266-1","ACT28266-1",1207,0.657949433579076,-0.235534784467044,1.06518549606131,0.298739232928497,0.861250723613959,NA
"ACT28267-1","ACT28267-1",1208,0.528147679676955,0.170461226055876,1.06539207769301,0.0715549785483347,0.964854960176929,NA
"ACT28268-1","ACT28268-1",1209,0.671351698721563,2.28016008113608,1.378036463568,3.70610043203269,0.156758289700412,NA
"ACT28269-1","ACT28269-1",1210,0.128003522695247,-0.0187117310021789,1.92754519782061,-0.510619908762138,1,NA
"ACT28270-1","ACT28270-1",1211,0.0841871699228355,0.665696765350439,2.44940953784108,-0.891032317602704,1,NA
"ACT28272-1","ACT28272-1",1212,0.837155302347841,-0.118763574909409,0.800110490551066,1.79161207547122,0.408278378197162,NA
"ACT28282-1","ACT28282-1",1221,0.528241504219668,1.17442916138767,1.26670399633383,0.945668071186368,0.62323349717257,NA
"ACT28283-1","ACT28283-1",1222,0.793291406815534,-1.55657859037111,0.930100617509507,5.37987821121749,0.0678850730661005,NA
"ACT28284-1","ACT28284-1",1223,0.564314165850703,-0.266071557419903,1.24707862459797,0.575355052072503,0.750003409819398,NA
"ACT28289-1","ACT28289-1",1228,0.555869192527174,-0.740492890008939,1.18087263759113,2.49365289189277,0.287415479605781,NA
"ACT28293-1","ACT28293-1",1232,0.230735890260277,2.60253199451396,2.59464457021918,0.695472833378741,0.706285016624484,NA
"ACT28297-1","ACT28297-1",1234,0.0891803059425918,0.666694314407149,2.42103472555985,-0.907528778107462,1,NA
"ACT28300-1","ACT28300-1",1236,0.171718859621963,-0.136301308445773,2.16202503275797,-0.0918764939095347,1,NA
"ACT28302-1","ACT28302-1",1237,0.122357571366264,-0.711736817858048,2.9333086491143,-0.323474218582387,1,NA
"ACT28303-1","ACT28303-1",1238,0.119737744637754,-0.710134984459566,2.2706696132444,-0.144865940153711,1,NA
"ACT28304-1","ACT28304-1",1239,0.415938211822827,0.384878684091635,1.12602241859636,1.46480169318293,0.480753388300336,NA
"ACT28305-1","ACT28305-1",1240,0.0450107752168628,0.35903824986519,3.53111554325218,-0.884829127121982,1,NA
"ACT28306-1","ACT28306-1",1241,0.35804063040253,0.216892124125421,1.64628022997108,0.363179972229993,0.833943198618379,NA
"ACT28307-1","ACT28307-1",1242,0.54191840084373,0.275142466640678,1.51021585314501,1.25659220204515,0.533500057200675,NA
"ACT28310-1","ACT28310-1",1243,0.865498200414502,0.485199329230092,0.902707886070051,0.576348589001434,0.749630924304347,NA
"ACT28318-1","ACT28318-1",1251,0.201958019993078,-0.256089335360928,1.58903629288122,0.240354150494781,0.88676339896557,NA
"ACT28322-1","ACT28322-1",1255,0.624794844685859,-0.757404244893846,1.15882248990891,2.3068156691258,0.315559560170363,NA
"ACT28328-1","ACT28328-1",1261,0.577836622212359,-0.353509391981072,1.22884694021169,0.248111664319282,0.883330521255274,NA
"ACT28337-1","ACT28337-1",1270,0.573623759578907,-1.52776658536595,0.990267463915226,6.49463927326384,0.0388782762062447,NA
"ACT28338-1","ACT28338-1",1271,0.705906240906698,-1.58007633766494,1.0500403672721,3.05939751802821,0.216600906559785,NA
"ECBD_R0030-1","ECBD_R0030-1",1274,0.154055777718004,1.80351301164263,2.17034036539458,-0.402225131681071,1,NA
"EBG00001118682-1","EBG00001118682-1",1275,0.154055777718004,1.80351301164263,2.17034036539458,-0.402225131681071,1,NA
"EBG00001118710-1","EBG00001118710-1",1279,0.157403218214939,0.777848625362578,3.52266432064956,-0.144038554922648,1,NA
"ECBD_R0034-1","ECBD_R0034-1",1280,0.157403218214939,0.777848625362578,3.52266432064956,-0.144038554922648,1,NA
"ACT28350-1","ACT28350-1",1287,0.168210700347384,0.250621542628492,2.24017741631687,-0.629011042320304,1,NA
"ACT28351-1","ACT28351-1",1288,0.0406352989274939,0.447098516091091,3.7056350850133,-0.887688006955827,1,NA
"ACT28352-1","ACT28352-1",1289,0.231836532473051,0.667146163233361,1.70062387004598,-0.079219201257839,1,NA
"ACT28353-1","ACT28353-1",1290,0.301817815660545,-0.974066064428847,1.13684607144241,3.82344295732546,0.147825688660999,NA
"ACT28360-1","ACT28360-1",1297,0.352548965406178,-1.12420682898436,1.51198328911095,1.64145412701599,0.440111549104821,NA
"ACT28361-1","ACT28361-1",1298,0.299058791691634,-0.356999076045098,1.24523518085833,0.600924423546253,0.740475884900281,NA
"ACT28362-1","ACT28362-1",1299,0.0569647706207883,0.268590736423409,3.7021874619029,-0.820107199348236,1,NA
"ACT28363-1","ACT28363-1",1300,0.610603984840191,-0.0644132589239932,0.990583383450831,0.19655222685823,0.906398600373754,NA
"ACT28364-1","ACT28364-1",1301,0.0941297057316698,1.20954001262726,3.70482434404997,-0.559158003683933,1,NA
"ACT28365-1","ACT28365-1",1302,0.194221812740215,0.70216389754798,2.56208638359453,0.326440774493935,0.849403969982563,NA
"ACT28366-1","ACT28366-1",1303,0.345517169247064,-0.084109470731652,1.58900382653576,-0.0211746964129915,1,NA
"ACT28369-1","ACT28369-1",1306,0.681139849627478,1.55410280868215,1.01287658708903,2.43079574230259,0.296591985420756,NA
"ACT28370-1","ACT28370-1",1307,0.194837385227706,2.62536311897112,3.24704307363067,0.906857841992188,0.635445519240501,NA
"ECBD_R0036-1","ECBD_R0036-1",1311,0.243141190378077,-0.134058038800958,1.40450173852057,-0.109640155132578,1,NA
"EBG00001118578-1","EBG00001118578-1",1312,0.201398509541002,0.459697674160912,1.82467243458808,-0.303122509953756,1,NA
"ACT28374-1","ACT28374-1",1313,0.359002500737142,-0.498555475174003,1.27565767907958,0.570192266167275,0.75194196434496,NA
"ACT28377-1","ACT28377-1",1316,0.368924413120969,0.244158400644843,1.12037142807948,0.216835525655185,0.897252679306297,NA
"ACT28380-1","ACT28380-1",1319,0.431473240515194,-0.191282371829932,1.40068653962228,0.952760233567027,0.621027374447987,NA
"ACT28381-1","ACT28381-1",1320,0.0783943628942157,1.38205970798597,3.18418398158516,-0.639474334294501,1,NA
"ACT28384-1","ACT28384-1",1323,0.290743763935057,0.0680278128371923,1.57379058505519,-0.231566194725378,1,NA
"ACT28386-1","ACT28386-1",1325,0.753402375842125,-0.997797177600349,0.970339429138076,1.82654972512136,0.401208168649029,NA
"ACT28387-1","ACT28387-1",1326,0.34595189762713,-0.572467834512783,1.43663800818149,1.70131674495751,0.427133626332622,NA
"ACT28389-1","ACT28389-1",1328,0.742968649253642,1.62607301662419,1.06346841002408,4.78662000104319,0.0913268909748621,NA
"ACT28409-1","ACT28409-1",1348,0.336437105511498,0.765351011925492,1.44784975656022,0.121451531551671,0.941081281087508,NA
"ACT28414-1","ACT28414-1",1353,0.547922135973201,-1.34856623573059,1.06843382219003,3.98868977210744,0.136102787801734,NA
"ACT28424-1","ACT28424-1",1363,0.110708085020522,0.900932740107298,2.38503698019944,-0.665782848714265,1,NA
"ACT28435-1","ACT28435-1",1374,0.622404376541587,0.89906046676983,1.53939089336672,2.88722065091091,0.236073914618775,NA
"ACT28437-1","ACT28437-1",1376,0.828664754275169,-1.06903016445581,0.963799977075504,1.6974153442475,0.427967649249073,NA
"ACT28454-1","ACT28454-1",1392,0.285492341595737,0.86145887171026,1.35370713880157,-0.0178282773134804,1,NA
"ACT28460-1","ACT28460-1",1398,0.296676198812219,1.07487279242109,1.67673758993562,1.90779745420397,0.385236161174756,NA
"ACT28472-1","ACT28472-1",1410,0.518473019752941,0.0970121238786479,1.20639963452965,0.513929266356321,0.773395565824956,NA
"ACT28473-1","ACT28473-1",1411,0.531955232384458,-0.624843838395625,0.950533173796733,5.94400219450572,0.0512007500693054,NA
"ACT28474-1","ACT28474-1",1412,0.379255790208863,1.53685278506903,2.02497175153577,0.769606418579979,0.680584555745042,NA
"ACT28475-1","ACT28475-1",1413,0.262694566438733,0.787326192348859,1.77840534171297,-0.0801986774259937,1,NA
"ACT28476-1","ACT28476-1",1414,0.480957072949822,-1.35068832976209,1.26715838842306,1.92297738257395,0.382323300745393,NA
"ACT28478-1","ACT28478-1",1416,0.323773064385969,-1.64286064153048,1.163455688227,3.7407781203412,0.154063710100141,NA
"ACT28485-1","ACT28485-1",1423,0.654315248585452,0.463702198981691,1.04864708267235,0.459316542504311,0.794805163873959,NA
"ACT28487-1","ACT28487-1",1425,0.344565051113987,1.72664478655593,1.52332458969752,0.962811770553664,0.617914064576415,NA
"ACT28493-1","ACT28493-1",1431,0.699700343652391,-0.0149115670012753,0.953823856477129,1.47635578849557,0.477984060037887,NA
"ACT28496-1","ACT28496-1",1434,0.363770747090725,-0.330613563317867,1.28703714518331,0.100990952917556,0.950758229456643,NA
"ACT28497-1","ACT28497-1",1435,0.243037021679941,0.382286087610089,1.71766323599417,-0.051079861655694,1,NA
"ACT28498-1","ACT28498-1",1436,0.686893970086609,-0.569574034151135,1.12612154233409,1.96119051115613,0.375087759304949,NA
"ACT28499-1","ACT28499-1",1437,0.655273847178335,-0.625341026669775,1.05219598498411,1.77441010700377,0.411805119070903,NA
"ACT28500-1","ACT28500-1",1438,0.12900575417431,1.53276198669816,2.77970636110714,-0.612528304554992,1,NA
"ACT28501-1","ACT28501-1",1439,0.203130432663641,-0.0892370198148831,2.18507542566526,-0.471781103009722,1,NA
"ACT28505-1","ACT28505-1",1443,0.701047391756787,-0.351794981656797,1.01146157630818,0.197915837054914,0.905780823812426,NA
"ACT28509-1","ACT28509-1",1446,0.715209541719567,-0.193402864525486,1.18770162089576,0.0145158405563919,0.992768354819237,NA
"ACT28513-1","ACT28513-1",1450,0.185777444708076,-0.161424815964615,1.76508218353241,-0.0526127421871081,1,NA
"ACT28515-1","ACT28515-1",1451,0.0297428883372546,0.716035011159332,3.7116365887803,-1.02920381449578,1,NA
"ACT28516-1","ACT28516-1",1452,0.409155444640169,-1.56759596156726,1.24794086674638,3.08792721040233,0.21353306113702,NA
"ACT28521-1","ACT28521-1",1454,0.779240459469248,-0.261228494893862,1.0598732759221,0.545788095947159,0.761173431224178,NA
"ACT28522-1","ACT28522-1",1455,0.188132251684999,-0.0373672249974879,2.12442940561102,-0.445873724766138,1,NA
"ACT28523-1","ACT28523-1",1456,0.181185609978574,0.393354810212173,1.90060020752817,-0.161577201196661,1,NA
"ACT28525-1","ACT28525-1",1457,0.0859002242303327,-0.200874605787819,2.39335445831914,-0.629530697147906,1,NA
"ACT28526-1","ACT28526-1",1458,0.373001176805983,2.30366302322188,3.67088713157713,0.439757229531764,0.802616217807199,NA
"ACT28541-1","ACT28541-1",1472,0.852795785605598,0.609141792669962,0.801066728965958,3.63137757208629,0.162725786530022,NA
"ACT28546-1","ACT28546-1",1477,0.832357211432916,-1.2491523404578,1.06840161003264,2.70259932950407,0.258903554067053,NA
"ACT28550-1","ACT28550-1",1480,0.297301148831962,0.285435080457524,1.50566503525592,-0.247201983695057,1,NA
"ACT28551-1","ACT28551-1",1481,0.354939626781261,3.26510795770461,3.68732273139211,0.86515849190754,0.648833433672799,NA
"ACT28552-1","ACT28552-1",1482,0.857245780058245,1.38998677523306,0.992444019650175,4.41415843104127,0.110021528850104,NA
"ACT28555-1","ACT28555-1",1484,0.0464667874218118,0.332705998121538,3.70338019574074,-0.839097188961528,1,NA
"ACT28556-1","ACT28556-1",1485,0.433315966556499,-0.486149945524881,1.10735884455767,0.763192176602423,0.682770776621953,NA
"ACT28566-1","ACT28566-1",1494,0.504382090204806,-0.19291931838586,1.03460508379071,0.719871443422136,0.697721172952824,NA
"ACT28574-1","ACT28574-1",1502,0.531039677588637,-0.204772917825114,1.07101048354125,0.424366099473879,0.808816630343664,NA
"ACT28575-1","ACT28575-1",1503,0.613700584852986,2.20719856338539,1.02378556726944,4.88148388387169,0.0870962071552443,NA
"ACT28577-1","ACT28577-1",1505,0.463141526822133,0.330997476093887,1.31854147443475,-0.089417881589668,1,NA
"ACT28579-1","ACT28579-1",1507,0.617467510283161,0.00876138911973275,0.960305407994327,0.719741908320003,0.697766364107968,NA
"ACT28580-1","ACT28580-1",1508,0.183642550769604,0.301530759611138,1.84004809551435,0.0102145827879063,0.994905728643599,NA
"ACT28583-1","ACT28583-1",1511,0.728893371157254,0.370305237150655,1.18910624140953,0.699553956319242,0.704845268079828,NA
"ACT28587-1","ACT28587-1",1515,0.846240058757691,-0.142900725599981,0.793975964820227,4.05821214423801,0.131452978123823,NA
"ACT28588-1","ACT28588-1",1516,0.655894102446999,-0.717459331346365,0.892495972398201,4.76986778975127,0.0920950673339427,NA
"ACT28589-1","ACT28589-1",1517,0.323228725185771,-0.0489779878509053,1.30752487619697,-0.0113618772749859,1,NA
"ACT28590-1","ACT28590-1",1518,0.322801162544605,0.366502919973717,1.30225251894108,0.234006078670404,0.889582489419927,NA
"ACT28596-1","ACT28596-1",1524,0.669825287346939,1.23623310974952,1.34400668885464,1.48192460671185,0.476655008038489,NA
"ACT28597-1","ACT28597-1",1525,0.668443781694336,-1.21465470420928,1.15689141958892,1.71040619952949,0.425196824936983,NA
"ACT28599-1","ACT28599-1",1526,0.319159050431165,-1.53854871232356,1.25888554197678,4.04467618939207,0.132345666351331,NA
"ACT28600-1","ACT28600-1",1527,0.250492342568687,0.131155327273706,1.35111315246921,-0.314172433049361,1,NA
"ACT28606-1","ACT28606-1",1532,0.738185284992253,-0.617286115268289,0.985814280678729,1.19125176394819,0.551217460809051,NA
"ACT28608-1","ACT28608-1",1534,0.306168981214063,-1.17880774981638,1.35516918496139,1.35034479100646,0.509068651895879,NA
"ACT28614-1","ACT28614-1",1540,0.397096103173422,-0.0104815277978133,1.21032835467705,-0.195576076335698,1,NA
"ACT28617-1","ACT28617-1",1543,0.709435376203075,1.08232713980378,1.017149743681,2.37672260323136,0.304720199651424,NA
"ACT28618-1","ACT28618-1",1544,0.368514945939866,0.547618264527067,1.44919199971163,0.873260697615834,0.646210259659151,NA
"ACT28619-1","ACT28619-1",1545,0.839317152568061,0.856292104751806,0.987955979043648,2.65432972318592,0.265228154881766,NA
"ACT28630-1","ACT28630-1",1556,0.313201878747716,0.118087159262241,1.63670701431914,-0.0788031471590926,1,NA
"ACT28635-1","ACT28635-1",1562,0.512057093857822,-0.357855862163922,1.09491852485196,0.202624808866766,0.90365068430468,NA
"ACT28636-1","ACT28636-1",1563,0.313934819152227,-1.60512462989975,1.30723438986757,2.8309186293928,0.242814059765438,NA
"ACT28637-1","ACT28637-1",1564,0.332354298329842,1.20685364745816,1.75585871711274,0.273728886075901,0.872088435778851,NA
"ACT28638-1","ACT28638-1",1565,0.46910714666652,-0.700164730291323,1.02862874562589,3.1068895881486,0.211518081150984,NA
"EBG00001118728-1","EBG00001118728-1",1566,0.206658362973099,1.43841476688836,3.2077581671451,1.0411559991428,0.594177014638903,NA
"EBG00001118571-1","EBG00001118571-1",1568,0.330143277334138,0.534974734242304,1.42470272416566,-0.174496106812335,1,NA
"EBG00001118691-1","EBG00001118691-1",1570,0.242788577724395,1.24046874335884,1.46855492504647,0.134221902156916,0.935091446176599,NA
"ACT28642-1","ACT28642-1",1571,0.0297428883372546,0.716035011159332,3.7116365887803,-1.02920381449578,1,NA
"ACT28643-1","ACT28643-1",1572,0.188634908440222,1.71384177066757,1.79311183878614,0.160169177790422,0.923038264297229,NA
"ACT28645-1","ACT28645-1",1574,0.284228146745531,2.06542754762567,2.02721758287848,1.09471568801043,0.578476217395411,NA
"ACT28646-1","ACT28646-1",1575,0.343793854794192,0.102473798857186,1.25816014008344,-0.233553326453197,1,NA
"ACT28649-1","ACT28649-1",1578,0.23694908425592,-0.841923968114356,1.32525965652764,0.863142967000723,0.649487633229279,NA
"ACT28655-1","ACT28655-1",1582,0.269494448014468,0.601088335726647,1.7309303642958,-0.0927374900984042,1,NA
"ACT28656-1","ACT28656-1",1583,0.315503202372398,0.384660447914844,1.63951291952516,0.0695047934642972,0.965844532915898,NA
"ACT28657-1","ACT28657-1",1584,0.113569750458213,-0.581989773940067,2.98280967894521,-0.446468718299855,1,NA
"ACT28658-1","ACT28658-1",1585,0.135447462724494,1.47300388706599,2.77676150587433,-0.623438297776058,1,NA
"ACT28659-1","ACT28659-1",1586,0.207151156094466,2.01989604243215,2.10666271622897,0.190539190348179,0.909127804958002,NA
"ACT28662-1","ACT28662-1",1587,0.241788180799009,1.44693869056964,2.44913009205383,0.496130701704097,0.780308947757155,NA
"ACT28665-1","ACT28665-1",1588,0.103954427737634,-0.524063639072633,1.88126630811367,-0.0790384373245558,1,NA
"ACT28666-1","ACT28666-1",1589,0.735481180266738,-0.977113271395318,1.14057638234615,0.816019193280908,0.664972497289813,NA
"ACT28667-1","ACT28667-1",1590,0.338456129730277,1.11710769265195,1.72956431842966,0.227642169341671,0.892417608790035,NA
"ACT28668-1","ACT28668-1",1591,0.478600170295369,0.0834294311799306,1.44010096847397,4.8353488024163,0.0891286541143048,NA
"ACT28669-1","ACT28669-1",1592,0.791661905970443,0.882361283490632,1.10026170639064,1.19912790997075,0.549050994853718,NA
"ACT28670-1","ACT28670-1",1593,0.0297428883372546,0.716035011159332,3.7116365887803,-1.02920381449578,1,NA
"ACT28671-1","ACT28671-1",1594,0.169036118519561,1.66106126425961,2.18547602106745,0.213966972986938,0.898540510922387,NA
"ACT28680-1","ACT28680-1",1603,0.565684310211624,0.264283858666848,1.26727954048253,0.925600928030647,0.629518231517183,NA
"ACT28681-1","ACT28681-1",1604,0.54710274174763,-1.44136155127264,1.19689034952288,1.9876680509584,0.370154784076726,NA
"ACT28684-1","ACT28684-1",1607,0.786129860179832,-0.437708925673458,0.9484317276542,0.269497346545556,0.873935527445139,NA
"ACT28693-1","ACT28693-1",1616,0.673782765450529,-0.0428278143249634,1.00782154410989,0.222360070435315,0.894777642939389,NA
"ACT28706-1","ACT28706-1",1630,0.555237378159443,-0.853703836759923,1.20137000156267,0.969062572388232,0.615985850183289,NA
"ACT28709-1","ACT28709-1",1633,0.350560207611339,-0.0593359786587329,1.84944931967483,1.68984991558714,0.429589594352208,NA
"ACT28710-1","ACT28710-1",1634,0.357714648122685,0.961834732597987,1.33057364334507,0.347758633654173,0.840398313473698,NA
"ACT28711-1","ACT28711-1",1635,0.25504146441557,-0.886970376574129,1.70841272203822,0.685601561795927,0.709779599130571,NA
"ECBD_R0038-1","ECBD_R0038-1",1639,0.124884558539118,1.57734968564317,2.80786936736878,-0.488246321653627,1,NA
"EBG00001118676-1","EBG00001118676-1",1640,0.124884558539118,1.57734968564317,2.80786936736878,-0.488246321653627,1,NA
"ACT28715-1","ACT28715-1",1641,0.811341476331738,-1.2313587351604,1.06374030244567,1.45460444630039,0.483210828252243,NA
"ECBD_R0039-1","ECBD_R0039-1",1643,0.108203170166827,1.41744225568344,2.91837924041304,-0.739032152914817,1,NA
"EBG00001118539-1","EBG00001118539-1",1644,0.108203170166827,1.41744225568344,2.91837924041304,-0.739032152914817,1,NA
"ACT28722-1","ACT28722-1",1650,0.623428183949691,1.50562061290845,1.31528119999279,3.62087035855915,0.163582933407595,NA
"EBG00001118621-1","EBG00001118621-1",1652,0.0696734869994912,0.268591094031841,3.7021874684778,-0.739224685321005,1,NA
"ECBD_R0042-1","ECBD_R0042-1",1653,0.0820219097946796,-0.109248684780419,3.15496263304513,-0.709774196607505,1,NA
"EBG00001118582-1","EBG00001118582-1",1655,0.362049475907758,1.07846015172087,1.99562921794318,1.39932814044924,0.49675214960364,NA
"ACT28725-1","ACT28725-1",1656,0.781940479485589,-0.315618051748095,1.02598670314537,4.00653920119174,0.13489351351273,NA
"ACT28726-1","ACT28726-1",1657,0.838089902424734,1.02725691444244,0.832817287001351,1.9437308089979,0.378376554042783,NA
"EBG00001118620-1","EBG00001118620-1",1659,0.255975913479677,-0.879221320477579,1.33740089208108,1.48546122086868,0.475812880403379,NA
"ACT28730-1","ACT28730-1",1662,0.390606616169108,1.97000146804196,1.80494154276018,3.9528117417897,0.138566368817494,NA
"ACT28735-1","ACT28735-1",1667,0.316905336796313,1.40432722108077,1.45212177851309,0.567492626677097,0.752957635788064,NA
"ACT28736-1","ACT28736-1",1668,0.532020469895652,-0.303850760828192,1.02979978404168,1.2990365149219,0.522297329005856,NA
"ACT28738-1","ACT28738-1",1670,0.418100724587197,0.630237017293632,1.31774167158854,0.660847312288915,0.718619221483595,NA
"ACT28739-1","ACT28739-1",1671,0.329940209380384,-0.756740936415307,1.12811111082742,2.3737183846326,0.305178266644245,NA
"ACT28740-1","ACT28740-1",1672,0.209544136277163,-0.946899325365446,1.55092939534348,1.47045800463339,0.47939566368609,NA
"ACT28741-1","ACT28741-1",1673,0.0914434288309263,-0.326697044997411,3.68886780269738,-0.511462228281811,1,NA
"ACT28745-1","ACT28745-1",1678,0.672360706821054,0.0956160878791053,0.923852469113231,0.86290200206075,0.649565889817735,NA
