"","geneID","order","baseMean","logFC.Conditionparaquat","logFC.Conditiontransient","logCPM","F","PValue","padj"
"ACT28098-1","ACT28098-1",1025,10.9076626233467,-0.156732752228912,0.284516465328476,8.87160775789352,0.96926469864661,0.379367536611177,0.636258085923115
"ACT28386-1","ACT28386-1",1325,7.24480616240523,0.180021642233582,-1.21434515814058,6.24268521689572,0.969442240814314,0.379300190926841,0.636258085923115
"ACT28493-1","ACT28493-1",1431,0.351371377460669,-1.62217858003293,-0.24105985831203,6.43134289180456,0.970713119115539,0.37881846754695,0.636258085923115
"ACT28607-1","ACT28607-1",1533,5.44922711243081,-0.515294597651565,0.524744926950379,6.9587842365567,0.969711164221485,0.379198205079361,0.636258085923115
"ACT29087-1","ACT29087-1",2021,1.48681280926475,0.341646130948511,-0.399229543266853,7.70876514224458,0.969906502261238,0.379124142758789,0.636258085923115
"ACT29621-1","ACT29621-1",2527,4.23132105699506,-0.905405922470076,-0.464523866983481,7.03305527825292,0.968256531750252,0.379750183491453,0.636258085923115
"ACT29790-1","ACT29790-1",2691,12.6140243823736,1.27295343924678,0.358901532362391,6.15036874803032,0.97178968374089,0.378410876987915,0.636258085923115
"ACT30401-1","ACT30401-1",3270,1.14867955806544,0.552976759129308,0.960355668500929,6.30346329634548,0.967604184675211,0.379997985617971,0.636258085923115
"ACT30735-1","ACT30735-1",3614,0.532985037684118,-0.211202918068178,0.870089105864124,6.35761151273287,0.970067957939808,0.379062937838381,0.636258085923115
"ACT29546-1","ACT29546-1",2457,0.590029502335198,1.26999351718419,0.352042365355282,6.15241765768198,0.96679507822717,0.380305559409838,0.636519384494315
"ACT28615-1","ACT28615-1",1541,4.63119083790824,0.650417610383174,-0.122817139628675,7.35618405610435,0.96501271471353,0.380983985786524,0.637309424179022
"ACT30779-1","ACT30779-1",3657,1.43787374200439,-1.10340318153467,0.0460209377254435,6.97081925259127,0.964758102808693,0.381080998223686,0.637309424179022
"ACT27416-1","ACT27416-1",322,0.175611227251613,-0.542322894171308,0.104538679674721,8.21716497670119,0.963082761515052,0.381719954493876,0.637868956367691
"ACT28079-1","ACT28079-1",1000,0.174801168805259,-1.07077331629002,-0.389588611109044,6.89311569768096,0.961201019276702,0.382438907330684,0.637868956367691
"EBG00001118723-1","EBG00001118723-1",1557,0.243877327714326,-1.04238774659973,-0.741914154558323,6.53102155949129,0.962107071549122,0.38209256518623,0.637868956367691
"ACT28898-1","ACT28898-1",1831,0.304904122073903,0.247347720541009,-0.317117246630668,8.38158553630514,0.960193660036751,0.382824343048877,0.637868956367691
"ACT29030-1","ACT29030-1",1964,18.6013912972349,0.449060147699143,-0.697962064115312,6.74163974667425,0.96142823390886,0.382352024136836,0.637868956367691
"ACT29403-1","ACT29403-1",2317,9.64405905968313,0.831995688659556,1.33283083411375,5.82049268066491,0.962361380326347,0.381995411014368,0.637868956367691
"ACT29967-1","ACT29967-1",2858,6.88089980356921,-1.61589026658159,-0.079860650579772,6.45041939226137,0.960139949906451,0.382844904519804,0.637868956367691
"ACT30550-1","ACT30550-1",3429,31.5530862986865,-1.30324287025868,0.437853262034483,6.37310686254954,0.960947285650622,0.382535954292688,0.637868956367691
"ACT30658-1","ACT30658-1",3538,0.700048595055825,0.935818740247487,0.143751249382528,6.71636386736718,0.962157763200332,0.382073197365511,0.637868956367691
"ACT30763-1","ACT30763-1",3641,20.2298863130309,-0.502129732292716,-0.609424987938101,7.28625734177706,0.959907390892351,0.382933946193601,0.637868956367691
"ACT27212-1","ACT27212-1",128,4.9746389426712,0.27040877036852,-0.931865680026162,6.54727489074211,0.957563187485523,0.383832646865528,0.638101713352392
"ACT27342-1","ACT27342-1",249,2.75621997178737,-1.26253710713371,-0.364902650981997,6.68571617767544,0.958016801543762,0.383658579754958,0.638101713352392
"ACT28679-1","ACT28679-1",1602,0.95116717211865,1.07048784440193,0.566822013122521,6.36743063621599,0.957561897410567,0.383833142023684,0.638101713352392
"ACT29181-1","ACT29181-1",2105,0.966738771616562,-0.0572122660341401,-0.660443799804732,7.36223193931532,0.957918323940409,0.383696362243977,0.638101713352392
"ACT30042-1","ACT30042-1",2934,3.92579435124747,0.160482132787181,-0.788598467214976,6.88220438559826,0.957588264745636,0.383823021807613,0.638101713352392
"ACT28484-1","ACT28484-1",1422,1.95826314488536,0.259847202219035,0.0776342099089595,10.416918226893,0.955970589413072,0.384444406436438,0.638621814842988
"ACT31118-1","ACT31118-1",3996,4.10319807164826,-1.30960305986078,-0.837304693382204,6.25123098679674,0.95595596520427,0.384450028502242,0.638621814842988
"ACT28539-1","ACT28539-1",1470,1.0272141469308,-0.722949563955423,-0.0373921239442555,7.79594865710427,0.955399775107866,0.384663908786826,0.638724537870932
"ACT29797-1","ACT29797-1",2697,7.97275696659698,-0.348976780427296,-0.332735983919869,8.62359784474008,0.95476371469074,0.38490864868077,0.6388784010699
"ACT27982-1","ACT27982-1",906,5.82640886796726,-2.49257460690922,-0.0755274686589178,5.88121455755457,0.954280456842364,0.385094698121077,0.638934765721423
"ACT28600-1","ACT28600-1",1527,1.63252842591751,-2.49417635271951,-0.108455629611163,5.87988154230158,0.952801185843946,0.385664761822683,0.639627976477336
"ACT30606-1","ACT30606-1",3485,0.234440387429606,0.218117653065905,0.117301243010536,11.0659238791254,0.949594552921064,0.386903394610366,0.641429029502031
"ACT29982-1","ACT29982-1",2872,3.87685110045479,0.829470838568584,0.837403817340176,6.35415181482061,0.947539750863014,0.38769919787246,0.642494804837161
"ACT31177-1","ACT31177-1",4061,2.9765351574891,-1.58810004472255,0.0174113769488268,6.44427259016043,0.945457104215426,0.388507455392059,0.643580370702697
"ACT27148-1","ACT27148-1",66,0.835383882143336,-0.467403000858189,0.290566496111434,7.80277052315406,0.9449002271835,0.388723860028672,0.64368503586143
"ACT28987-1","ACT28987-1",1919,4.71944660326495,-0.883311031635369,-0.649682274836067,6.76025390885382,0.944374889435911,0.388928118869518,0.643769514330515
"ACT27336-1","ACT27336-1",244,4.25938745812869,-0.225439520123632,-1.11691301803063,6.40575610367518,0.93962819561214,0.390778574543857,0.645615957682536
"ACT28081-1","ACT28081-1",1002,0.569760406057093,-1.07775889179246,-1.07596960292184,6.14970799547802,0.940380063670725,0.390484879801538,0.645615957682536
"ACT28254-1","ACT28254-1",1195,10.8245113726318,-1.56226942542453,-0.415764350979584,6.38371201052081,0.940988005349933,0.390247566996669,0.645615957682536
"ACT29915-1","ACT29915-1",2803,61.5639647271589,-2.46351160516662,-0.0464129911260379,5.87689185848936,0.939944174191175,0.390655120072991,0.645615957682536
"ACT30144-1","ACT30144-1",3023,5.32449967357132,-1.09584293512416,-1.06570337903158,6.15536691039242,0.939542558614872,0.390812040082526,0.645615957682536
"ACT27869-1","ACT27869-1",783,8.41070565664071,0.520146367929244,-0.637831443897545,6.72080983034851,0.938917692352407,0.39105631437102,0.645765556868182
"ACT27779-1","ACT27779-1",693,3.78805672477693,-0.0616303690095519,-0.617707377609891,7.46571344831915,0.937911555284716,0.391449956896236,0.646021564545879
"ACT30273-1","ACT30273-1",3151,5.4648135230942,-1.54849516587528,-0.415457716651639,6.3823636198637,0.937735440460254,0.391518901055417,0.646021564545879
"ACT27433-1","ACT27433-1",337,1.58653883314504,-0.445485593956893,-0.163272455084931,8.83741484101617,0.934955468164217,0.392608794599113,0.646550194477018
"ACT27654-1","ACT27654-1",574,4.7014442134763,0.948787255948256,0.547282660102286,6.54113782592335,0.935038142062562,0.392576338404347,0.646550194477018
"ACT28050-1","ACT28050-1",972,2.31083210082891,-1.27942376886681,-0.0135395078739059,6.73848487240807,0.935413979289759,0.392428825702545,0.646550194477018
"ACT29086-1","ACT29086-1",2020,8.14051559804483,-0.825678669410587,-0.542980245058712,6.97685314340964,0.93634939091148,0.392061925744476,0.646550194477018
"ACT29201-1","ACT29201-1",2124,11.2352098049479,-2.46005514669911,-0.073358593583788,5.87490974283664,0.935630575463255,0.392343838848208,0.646550194477018
"ACT27825-1","ACT27825-1",736,7.49132771686099,0.409421093448561,0.833494096789789,6.53566741310997,0.932179218895098,0.393700256522309,0.647390423781778
"ACT27894-1","ACT27894-1",809,8.58700839577114,0.0124979284379578,0.175598158883205,11.5382069633804,0.933254673803146,0.393277089765312,0.647390423781778
"ACT28334-1","ACT28334-1",1267,1.00173630349713,-0.280388813929385,-0.461163062475694,8.05696948702729,0.932790525174695,0.393459665748476,0.647390423781778
"ACT28487-1","ACT28487-1",1425,21.0778496010496,0.801509587849774,1.30806774834291,5.82274031731981,0.932089884729209,0.393735427936787,0.647390423781778
"ACT29585-1","ACT29585-1",2494,3.25954944529627,1.04396959527561,0.102671499213339,6.44698072301682,0.930863499304676,0.394218581248492,0.647739290981766
"ACT30282-1","ACT30282-1",3160,7.05228112576922,0.453906024279141,-0.139477072361895,8.08739666794764,0.930377617529626,0.394410165753715,0.647739290981766
"ACT31236-1","ACT31236-1",4122,0.782935322081329,0.0578973741046801,0.425102079946507,8.15084967683517,0.93064746153781,0.394303754034311,0.647739290981766
"ACT27831-1","ACT27831-1",742,31.1351652194852,-1.01336010974952,-0.727140504269769,6.53048643242137,0.929609485203457,0.394713232389049,0.647878331659225
"ACT28726-1","ACT28726-1",1657,7.25732528294724,-0.946772410935235,0.694065845999535,6.24989736201105,0.928990840277254,0.394957488069335,0.647878331659225
"ACT31279-1","ACT31279-1",4171,1.05588436503838,-0.32198521672923,-0.116135007329835,9.78964489477146,0.929352687744736,0.394814603768963,0.647878331659225
"ACT27685-1","ACT27685-1",604,9.95181904798337,-1.05583448070906,-0.385325418919382,6.8833793466039,0.928311777916238,0.395225772006742,0.648065366198409
"ACT28085-1","ACT28085-1",1006,4.20440949894228,1.17497756217708,-0.106583005550788,6.14299728548328,0.926942865068497,0.395767156173983,0.648699891957433
"ACT30927-1","ACT30927-1",3794,7.86352701694969,-0.0616099996964081,0.58317133388764,7.21734438778649,0.92473455071989,0.396642074446192,0.649880403568039
"ACT27115-1","ACT27115-1",35,10.6216877112306,-2.3160821097747,-0.655953181768795,5.81458137854827,0.919940310867857,0.398548181404045,0.650981668532066
"ACT27667-1","ACT27667-1",587,158.819536206843,-2.42857643112765,-0.0455829508398143,5.86991419620976,0.919757235555389,0.398621150285788,0.650981668532066
"ACT27878-1","ACT27878-1",792,12.1505506471318,-0.672581021381185,-0.00844544106028701,7.88276287184795,0.918110867113634,0.39927794892986,0.650981668532066
"ACT28583-1","ACT28583-1",1511,29.4960092263554,-1.58586274709585,-0.186783209892491,6.42284739805388,0.919973171890799,0.398535085300669,0.650981668532066
"ACT28641-1","ACT28641-1",1569,77.8732409245992,-1.02715363832977,0.374308111549209,6.66343652858554,0.92013019657324,0.398472512195548,0.650981668532066
"ACT28889-1","ACT28889-1",1822,40.4147147784186,-1.44552595138729,-0.599709516265064,6.32273036604112,0.919389025996449,0.398767949143983,0.650981668532066
"ACT29396-1","ACT29396-1",2310,19.5928595391207,-1.27769304796365,-0.0487437230293669,6.733367381307,0.921792464960955,0.397810713475395,0.650981668532066
"ACT30297-1","ACT30297-1",3175,8.93992283302875,0.223978061648624,-1.16611793477974,6.23180966789185,0.918633184911419,0.399069459481479,0.650981668532066
"ACT30784-1","ACT30784-1",3662,6.69727933394863,0.209690135075741,-0.405080201741236,7.98255646197621,0.918250142365652,0.399222344885514,0.650981668532066
"ACT30789-1","ACT30789-1",3667,34.2661008514632,-0.843801974317741,-0.375759770072962,7.21140682270246,0.918504737833466,0.399120720585084,0.650981668532066
"ACT31123-1","ACT31123-1",3999,27.975183544931,0.475318316600466,0.303793005666765,8.1153845681791,0.921739853832334,0.397831642684265,0.650981668532066
"ACT31136-1","ACT31136-1",4011,3.65818331044915,-2.3124803772832,-0.655175776877656,5.81393234748045,0.917983829280373,0.399328674079299,0.650981668532066
"ACT31262-1","ACT31262-1",4154,2.65226891687812,-0.0605684644553319,-0.720293682224642,7.13992633810532,0.920740693160047,0.398229327430413,0.650981668532066
"ACT27851-1","ACT27851-1",765,2.42428171951441,0.792058076669808,1.07566813281339,6.03760924803641,0.914919771242518,0.400554081070086,0.652472933142858
"ACT29402-1","ACT29402-1",2316,0.472242352692501,0.578874972142304,-0.38942747294462,7.02502867516364,0.915059133743399,0.400498264362016,0.652472933142858
"ACT27860-1","ACT27860-1",774,0.710513597594172,0.44617693764151,0.352767918516929,8.0296179468596,0.914509024182057,0.400718636497143,0.652487981366084
"ACT28269-1","ACT28269-1",1210,0.366494689372182,-2.29124489503659,-0.670747954381997,5.80917139766915,0.912797597884405,0.401405004172659,0.653188049891956
"ACT28501-1","ACT28501-1",1439,0.701488456883957,-2.30602173619792,-0.648710312464037,5.81296830313404,0.91266173058016,0.401459544113551,0.653188049891956
"ACT28144-1","ACT28144-1",1074,1.84365751444174,-1.53926328990564,-0.405765547701614,6.37437053524574,0.911652332590869,0.401864969416227,0.653502252031322
"ACT30855-1","ACT30855-1",3727,0.921648274795036,-1.0939245997421,-0.0163978925839237,6.95490925435349,0.911406487798029,0.401963775112815,0.653502252031322
"ACT28799-1","ACT28799-1",1730,1.18914828090393,-0.5151297759464,0.91296758015641,6.12071977975647,0.910353259001783,0.402387345709633,0.653593815351555
"ACT29218-1","ACT29218-1",2138,0.305458402101585,0.30621082335436,-0.436431909184485,7.59753906826925,0.9101060310259,0.402486836542365,0.653593815351555
"ACT29240-1","ACT29240-1",2160,0.54841326046829,-0.908465839076008,-0.150439892801579,7.29667943459188,0.91037217089653,0.402379736094328,0.653593815351555
"ACT28051-1","ACT28051-1",973,82.6248852879167,0.881927882822721,0.581944499688697,6.58032947641736,0.908995714554836,0.402933959577026,0.653814431897678
"ACT28249-1","ACT28249-1",1191,5.5104127498692,1.12070737309809,0.180233694457173,6.30965878293217,0.909133259071429,0.402878543630383,0.653814431897678
"ACT29147-1","ACT29147-1",2074,9.34809001224486,-1.04748655684471,0.10698732873517,6.95197814879922,0.9080705506871,0.403306901253049,0.654166908171451
"ACT27269-1","ACT27269-1",178,142.03038700816,-2.29851324861294,-0.641194536733519,5.81194004312398,0.907337422867449,0.403602676648518,0.654273547437469
"ACT29356-1","ACT29356-1",2269,29.2588907008914,-0.54125695328162,-0.0922978611934694,8.39664619613875,0.907135618884953,0.403684131149231,0.654273547437469
"ACT27237-1","ACT27237-1",149,23.9598064976797,-0.690913319211798,0.230945507278843,7.40151575992448,0.906074641536312,0.404112645820175,0.654715474388954
"ACT29345-1","ACT29345-1",2258,48.1382083453866,-1.15636389207569,0.210724997196661,6.707629467665,0.903986947172141,0.404957166498886,0.655830785066238
"ACT27289-1","ACT27289-1",197,40.9443297112756,-0.440126723546295,-0.750469250058163,6.92162993373444,0.902777530430469,0.405447210699275,0.65632496466583
"ACT28426-1","ACT28426-1",1365,24.7089594335734,-0.302027313576645,-0.298991426301268,8.8850259157338,0.902077812491498,0.405731000532531,0.65632496466583
"ACT29705-1","ACT29705-1",2608,10.5091258391545,-0.454920752819427,-0.123028475417919,8.80041987632253,0.902292768217146,0.405643798200499,0.65632496466583
"ACT27321-1","ACT27321-1",229,11.6356352972097,-0.523334560760551,-0.463080451218802,7.58642004439067,0.897266501222275,0.407687746276166,0.656960576181885
"ACT27912-1","ACT27912-1",829,10.5538066758464,-0.139585590979625,0.0850689639023443,11.3517471001095,0.897493749157266,0.407595113241761,0.656960576181885
"ACT28087-1","ACT28087-1",1008,0.781302393823573,-2.27177838867705,-0.651313750058671,5.80645219718279,0.898650842147145,0.407123773972582,0.656960576181885
"ACT28088-1","ACT28088-1",1009,1.42214110728258,-2.27177838867705,-0.651313750058671,5.80645219718279,0.898650842147145,0.407123773972582,0.656960576181885
"ACT28859-1","ACT28859-1",1791,2.32602295805901,0.232116437570624,0.0966720550478166,10.7613333712253,0.897985803956063,0.40739460915681,0.656960576181885
"ACT28953-1","ACT28953-1",1884,1.61060686708141,0.517589046648268,0.466120768263462,7.45311021582299,0.899242165942943,0.406883110025798,0.656960576181885
"ACT29843-1","ACT29843-1",2743,2.0387008944434,0.567195184541585,-0.0185821470110339,7.75366885170047,0.898829881827858,0.407050891265676,0.656960576181885
"ACT30749-1","ACT30749-1",3628,2.33601952469909,-2.28970697621216,-0.629545514000489,5.81080576215224,0.899832681202781,0.406642917123618,0.656960576181885
"ACT30931-1","ACT30931-1",3798,6.39483058697641,-2.2747865668628,-0.654317384372495,5.80683406666603,0.900454712683261,0.40639005830305,0.656960576181885
"ACT31074-1","ACT31074-1",3953,2.2722684269806,0.293523747155715,0.144676290479396,9.78418948566975,0.897360248222009,0.407649529652884,0.656960576181885
"ACT28995-1","ACT28995-1",1926,18.3227196031574,-1.25581771173935,-0.0226565782418814,6.72795221884024,0.895947323299506,0.408225898517511,0.657575536684074
"ACT29634-1","ACT29634-1",2540,92.0688647319047,0.307857185976067,1.20784125930106,5.91871630816671,0.895409473876943,0.408445515393264,0.657677121566539
"ACT29213-1","ACT29213-1",2135,1.91976682943579,0.798466844629588,1.26838069212822,5.82145919683372,0.893385470626759,0.409273024111287,0.658504777591542
"ACT29974-1","ACT29974-1",2865,1.99261373040136,1.6827619577459,0.942580596160857,5.67606848168101,0.893411914584292,0.40926220176278,0.658504777591542
"ACT27180-1","ACT27180-1",98,5.33300096084982,0.336795545093596,0.70238319337021,6.86239741812093,0.8927010986033,0.409553207041231,0.658703301217539
